id,outcome,age,X,Y
777,1,39,4.967878658,12.48861634
778,1,37,4.967878658,12.48861634
779,0,29,4.967878658,12.48861634
780,0,29,4.967878658,12.48861634
781,0,27,4.719314104,12.32636756
782,1,32,4.719314104,12.32636756
783,1,38,4.719314104,12.32636756
784,0,26,4.719314104,12.32636756
785,0,31,4.719314104,12.32636756
786,1,37,4.719314104,12.32636756
787,1,28,4.719314104,12.32636756
788,0,31,4.719314104,12.32636756
789,1,37,4.719314104,12.32636756
790,1,28,4.719314104,12.32636756
791,1,31,4.652090821,12.32889755
792,0,35,4.652090821,12.32889755
793,1,27,4.652090821,12.32889755
794,0,30,4.652090821,12.32889755
795,1,26,4.652090821,12.32889755
796,1,30,4.652090821,12.32889755
797,0,29,4.652090821,12.32889755
798,1,36,4.652090821,12.32889755
799,1,34,4.652090821,12.32889755
800,1,33,4.652090821,12.32889755
801,1,37,4.652090821,12.32889755
802,1,29,4.652090821,12.32889755
803,0,28,4.652090821,12.32889755
804,1,35,4.652090821,12.32889755
805,0,28,4.652090821,12.32889755
806,1,29,4.652090821,12.32889755
807,0,29,4.678444119,12.15389633
808,0,30,4.678444119,12.15389633
809,1,25,4.678444119,12.15389633
810,1,27,4.678444119,12.15389633
811,1,37,4.678444119,12.15389633
812,1,30,4.678444119,12.15389633
813,1,33,4.678444119,12.15389633
814,1,33,4.678444119,12.15389633
815,0,27,4.678444119,12.15389633
816,0,29,4.678444119,12.15389633
817,0,28,4.678444119,12.15389633
818,1,31,4.678444119,12.15389633
819,0,36,4.678444119,12.15389633
820,0,26,4.678444119,12.15389633
821,1,36,4.678444119,12.15389633
822,0,31,4.678444119,12.15389633
823,1,27,4.678444119,12.15389633
824,1,28,4.678444119,12.15389633
825,1,26,4.678444119,12.15389633
826,0,32,4.678444119,12.15389633
827,1,40,4.678444119,12.15389633
828,0,26,4.678444119,12.15389633
829,1,38,4.678444119,12.15389633
830,0,27,4.678444119,12.15389633
831,1,31,4.678444119,12.15389633
832,1,34,4.678444119,12.15389633
833,1,33,4.678444119,12.15389633
834,1,38,4.678444119,12.15389633
835,0,32,4.678444119,12.15389633
836,1,30,4.678444119,12.15389633
837,1,36,4.634149741,12.01202472
838,1,35,4.634149741,12.01202472
839,1,33,4.634149741,12.01202472
840,1,31,4.634149741,12.01202472
841,0,31,4.634149741,12.01202472
842,0,37,4.634149741,12.01202472
843,0,29,4.634149741,12.01202472
844,1,38,4.634149741,12.01202472
845,1,30,4.637267861,11.67353703
846,1,34,4.637267861,11.67353703
847,1,30,4.637267861,11.67353703
848,0,30,4.637267861,11.67353703
849,1,34,4.637267861,11.67353703
850,1,34,4.637267861,11.67353703
851,1,33,4.637267861,11.67353703
852,1,38,4.637267861,11.67353703
853,0,29,4.637267861,11.67353703
854,1,28,4.414498352,12.97577725
855,1,34,4.414498352,12.97577725
856,1,38,4.414498352,12.97577725
857,1,27,4.414498352,12.97577725
858,0,29,4.414498352,12.97577725
859,1,33,4.414498352,12.97577725
860,1,26,4.414498352,12.97577725
861,1,33,4.414498352,12.97577725
862,1,26,4.414498352,12.97577725
863,1,29,4.414498352,12.97577725
864,1,28,4.414498352,12.97577725
865,0,27,4.12825377,12.96199702
866,1,26,4.12825377,12.96199702
867,1,34,4.12825377,12.96199702
868,1,34,4.12825377,12.96199702
869,1,29,4.12825377,12.96199702
870,1,38,4.12825377,12.96199702
871,1,36,4.12825377,12.96199702
872,0,29,4.12825377,12.96199702
873,1,36,4.12825377,12.96199702
874,0,33,4.12825377,12.96199702
875,1,28,4.12825377,12.96199702
876,0,28,4.12825377,12.96199702
877,0,29,4.12825377,12.96199702
878,1,29,4.12825377,12.96199702
879,1,37,4.12825377,12.96199702
880,1,30,4.12825377,12.96199702
881,0,31,4.12825377,12.96199702
882,0,35,4.12825377,12.96199702
883,0,31,4.12825377,12.96199702
884,0,31,4.12825377,12.96199702
885,1,29,4.12825377,12.96199702
886,0,26,4.12825377,12.96199702
887,1,39,3.716186299,11.32770595
888,1,36,3.716186299,11.32770595
889,1,27,3.716186299,11.32770595
890,0,27,3.716186299,11.32770595
891,1,39,3.716186299,11.32770595
892,1,35,3.716186299,11.32770595
893,1,32,3.68417268,12.22887738
894,1,33,3.68417268,12.22887738
895,1,33,3.68417268,12.22887738
896,0,32,3.68417268,12.22887738
897,1,31,3.68417268,12.22887738
898,1,36,3.68417268,12.22887738
899,1,31,3.68417268,12.22887738
900,0,29,4.538205484,12.84825105
901,1,39,4.538205484,12.84825105
902,1,32,4.538205484,12.84825105
903,1,32,4.538205484,12.84825105
904,1,32,4.538205484,12.84825105
905,0,25,4.538205484,12.84825105
906,1,38,4.538205484,12.84825105
907,0,26,4.538205484,12.84825105
908,1,36,4.538205484,12.84825105
909,0,27,4.538205484,12.84825105
910,1,32,4.538205484,12.84825105
911,0,29,4.538205484,12.84825105
912,1,36,4.538205484,12.84825105
913,1,34,4.538205484,12.84825105
914,0,30,4.538205484,12.84825105
915,1,30,4.538205484,12.84825105
916,1,29,4.538205484,12.84825105
917,1,36,4.538205484,12.84825105
918,1,30,4.656098447,13.0180791
919,1,30,4.656098447,13.0180791
920,1,33,4.656098447,13.0180791
921,1,32,4.656098447,13.0180791
922,1,35,4.751776545,12.82605905
923,1,31,4.751776545,12.82605905
924,1,32,4.751776545,12.82605905
925,1,34,4.433702904,12.77817666
926,0,27,4.433702904,12.77817666
927,1,26,4.433702904,12.77817666
928,1,33,4.433702904,12.77817666
929,1,36,4.433702904,12.77817666
930,0,26,4.433702904,12.77817666
931,1,34,4.433702904,12.77817666
932,0,33,4.433702904,12.77817666
933,0,26,4.433702904,12.77817666
934,1,29,4.433702904,12.77817666
935,0,29,4.433702904,12.77817666
936,0,30,4.433702904,12.77817666
937,0,28,4.433702904,12.77817666
938,0,29,4.433702904,12.77817666
939,0,31,4.433702904,12.77817666
940,1,34,4.433702904,12.77817666
941,0,28,4.433702904,12.77817666
942,1,31,4.517303894,12.74872332
943,1,33,4.517303894,12.74872332
944,1,34,4.517303894,12.74872332
945,1,29,4.517303894,12.74872332
946,0,26,4.517303894,12.74872332
947,0,27,4.517303894,12.74872332
948,0,39,4.517303894,12.74872332
949,0,32,4.517303894,12.74872332
950,0,28,4.517303894,12.74872332
951,1,32,4.517303894,12.74872332
952,1,38,4.517303894,12.74872332
953,0,30,4.517303894,12.74872332
954,1,29,4.517303894,12.74872332
955,1,39,4.517303894,12.74872332
956,1,36,4.517303894,12.74872332
957,1,32,4.517303894,12.74872332
958,1,31,4.517303894,12.74872332
959,1,35,4.517303894,12.74872332
960,0,31,4.517303894,12.74872332
961,1,34,4.300379674,12.74167314
962,0,29,4.300379674,12.74167314
963,0,29,4.300379674,12.74167314
964,0,36,4.300379674,12.74167314
965,0,26,4.300379674,12.74167314
966,1,33,4.425848775,12.71136063
967,1,28,4.425848775,12.71136063
968,1,28,4.425848775,12.71136063
969,1,30,4.425848775,12.71136063
970,1,30,4.425848775,12.71136063
971,1,31,4.425848775,12.71136063
972,1,28,4.425848775,12.71136063
973,1,32,4.425848775,12.71136063
974,1,31,4.425848775,12.71136063
975,1,25,4.425848775,12.71136063
976,0,25,4.425848775,12.71136063
977,1,31,4.425848775,12.71136063
978,1,28,4.425848775,12.71136063
979,1,33,4.425848775,12.71136063
980,1,34,4.410404431,12.67776086
981,1,31,4.410404431,12.67776086
982,1,32,4.410404431,12.67776086
983,0,27,4.410404431,12.67776086
984,1,31,4.410404431,12.67776086
985,0,25,4.575360978,12.57711812
986,0,33,4.791743248,12.51778204
987,0,29,4.791743248,12.51778204
988,1,33,4.791743248,12.51778204
989,1,33,4.791743248,12.51778204
990,0,34,4.791743248,12.51778204
991,1,37,4.791743248,12.51778204
992,0,31,4.791743248,12.51778204
993,1,37,4.791743248,12.51778204
994,1,35,4.791743248,12.51778204
995,1,30,4.791743248,12.51778204
996,0,30,4.791743248,12.51778204
997,1,33,4.791743248,12.51778204
998,0,30,4.791743248,12.51778204
999,1,38,4.791743248,12.51778204
1000,1,40,4.553573031,12.43856209
1001,1,34,4.553573031,12.43856209
1002,0,27,4.553573031,12.43856209
1003,0,25,4.553573031,12.43856209
1004,1,36,4.553573031,12.43856209
1005,1,33,4.553573031,12.43856209
1006,1,31,4.553573031,12.43856209
1007,1,36,4.553573031,12.43856209
1008,1,31,4.553573031,12.43856209
1009,0,36,4.553573031,12.43856209
1010,0,29,4.553573031,12.43856209
1011,1,37,4.702425917,12.40059689
1012,1,37,4.702425917,12.40059689
1013,0,31,4.702425917,12.40059689
1014,1,40,4.702425917,12.40059689
1015,0,30,4.702425917,12.40059689
1016,1,37,4.702425917,12.40059689
1017,1,26,4.702425917,12.40059689
1018,0,31,4.702425917,12.40059689
1019,1,30,4.702425917,12.40059689
1020,1,35,4.702425917,12.40059689
1021,1,30,4.702425917,12.40059689
1022,1,34,4.702425917,12.40059689
1023,1,36,4.702425917,12.40059689
1024,1,40,4.702425917,12.40059689
1025,0,28,4.702425917,12.40059689
1026,1,33,4.702425917,12.40059689
1027,1,39,4.702425917,12.40059689
1028,1,32,4.702425917,12.40059689
1029,1,29,4.702425917,12.40059689
1030,1,34,4.702425917,12.40059689
1031,1,28,4.702425917,12.40059689
1032,1,35,4.702425917,12.40059689
1033,1,31,4.702425917,12.40059689
1034,0,32,4.702425917,12.40059689
1035,0,34,4.702425917,12.40059689
1036,1,24,4.702425917,12.40059689
1037,1,38,4.702425917,12.40059689
1038,0,29,4.120434605,12.50956516
1039,0,26,4.120434605,12.50956516
1040,1,26,4.120434605,12.50956516
1041,1,37,4.120434605,12.50956516
1042,1,31,4.120434605,12.50956516
1043,1,37,4.120434605,12.50956516
1044,1,34,4.120434605,12.50956516
1045,1,36,4.120434605,12.50956516
1046,1,33,4.183638979,12.51113874
1047,1,35,4.183638979,12.51113874
1048,0,28,4.183638979,12.51113874
1049,0,28,4.183638979,12.51113874
1050,0,27,4.183638979,12.51113874
1051,0,26,4.183638979,12.51113874
1052,0,31,4.183638979,12.51113874
1053,1,35,4.183638979,12.51113874
1054,0,31,4.183638979,12.51113874
1055,0,36,4.183638979,12.51113874
1056,0,31,4.183638979,12.51113874
1057,1,37,4.183638979,12.51113874
1058,0,26,4.183638979,12.51113874
1059,1,40,4.183638979,12.51113874
1060,1,32,4.319518633,12.51292457
1061,1,35,4.319518633,12.51292457
1062,0,30,4.319518633,12.51292457
1063,1,33,4.319518633,12.51292457
1064,1,27,4.319518633,12.51292457
1065,0,28,4.319518633,12.51292457
1066,1,33,4.319518633,12.51292457
1067,0,35,4.319518633,12.51292457
1068,1,37,4.319518633,12.51292457
1069,0,34,4.394857422,12.43578195
1070,1,30,4.394857422,12.43578195
1071,1,36,4.394857422,12.43578195
1072,1,30,4.394857422,12.43578195
1073,0,28,4.394857422,12.43578195
1074,1,33,4.394857422,12.43578195
1075,0,28,4.394857422,12.43578195
1076,1,32,4.394857422,12.43578195
1077,1,36,4.394857422,12.43578195
1078,1,37,4.394857422,12.43578195
1079,1,39,4.394857422,12.43578195
1080,0,30,4.394857422,12.43578195
1081,0,30,4.394857422,12.43578195
1082,1,34,4.394857422,12.43578195
1083,0,26,4.394857422,12.43578195
1084,1,37,4.20437124,12.416232
1085,0,28,4.20437124,12.416232
1086,0,30,4.20437124,12.416232
1087,0,35,4.20437124,12.416232
1088,1,30,4.20437124,12.416232
1089,0,25,4.20437124,12.416232
1090,1,31,4.199625306,12.46833011
1091,1,35,4.199625306,12.46833011
1092,1,29,4.199625306,12.46833011
1093,1,34,4.199625306,12.46833011
1094,1,37,4.199625306,12.46833011
1095,1,39,4.199625306,12.46833011
1096,1,33,4.199625306,12.46833011
1097,1,38,4.199625306,12.46833011
1098,1,31,4.199625306,12.46833011
1099,1,30,4.199625306,12.46833011
1100,1,31,4.199625306,12.46833011
1101,1,32,4.199625306,12.46833011
1102,0,32,4.199625306,12.46833011
1103,1,34,4.199625306,12.46833011
1104,1,36,4.199625306,12.46833011
1105,1,36,4.199625306,12.46833011
1106,1,37,4.199625306,12.46833011
1107,0,31,4.477636972,12.30569413
1108,0,27,4.477636972,12.30569413
1109,0,26,4.477636972,12.30569413
1110,1,30,4.477636972,12.30569413
1111,1,29,4.477636972,12.30569413
1112,0,28,4.477636972,12.30569413
1113,1,27,4.477636972,12.30569413
1114,1,36,4.477636972,12.30569413
1115,0,30,4.477636972,12.30569413
1116,1,34,4.477636972,12.30569413
1117,1,32,4.477636972,12.30569413
1118,0,34,4.477636972,12.30569413
1119,0,30,4.477636972,12.30569413
1120,1,31,4.477636972,12.30569413
1121,1,39,4.477636972,12.30569413
1122,1,35,4.477636972,12.30569413
1123,1,35,4.477636972,12.30569413
1124,1,30,4.392109886,12.3266085
1125,0,29,4.392109886,12.3266085
1126,0,25,4.392109886,12.3266085
1127,0,26,4.392109886,12.3266085
1128,1,25,4.392109886,12.3266085
1129,1,29,4.392109886,12.3266085
1130,0,28,4.392109886,12.3266085
1131,0,25,4.392109886,12.3266085
1132,0,27,4.30783656,12.31822186
1133,1,33,4.30783656,12.31822186
1134,0,25,4.30783656,12.31822186
1135,1,36,4.30783656,12.31822186
1136,0,27,4.30783656,12.31822186
1137,0,26,4.30783656,12.31822186
1138,1,28,4.30783656,12.31822186
1139,1,33,4.30783656,12.31822186
1140,0,27,4.30783656,12.31822186
1141,1,31,4.30783656,12.31822186
1142,1,29,4.30783656,12.31822186
1143,1,29,4.30783656,12.31822186
1144,0,28,4.270579255,12.20516744
1145,1,37,4.270579255,12.20516744
1146,1,30,4.270579255,12.20516744
1147,0,30,4.270579255,12.20516744
1148,1,38,4.270579255,12.20516744
1149,0,28,4.270579255,12.20516744
1150,1,32,4.270579255,12.20516744
1151,1,34,4.270579255,12.20516744
1152,1,40,4.270579255,12.20516744
1153,0,27,4.270579255,12.20516744
1154,1,37,4.270579255,12.20516744
1155,1,25,4.270579255,12.20516744
1156,1,33,4.270579255,12.20516744
1157,1,38,4.270579255,12.20516744
1158,1,33,4.270579255,12.20516744
1159,0,28,4.270579255,12.20516744
1160,1,34,4.270579255,12.20516744
1161,1,27,4.270579255,12.20516744
1162,1,36,4.270579255,12.20516744
1163,0,30,4.270579255,12.20516744
1164,1,30,4.270579255,12.20516744
1165,0,29,4.270579255,12.20516744
1166,1,32,4.270579255,12.20516744
1167,0,28,4.270579255,12.20516744
1168,1,34,4.270579255,12.20516744
1169,1,30,4.270579255,12.20516744
1170,0,26,4.363730428,12.21263913
1171,1,32,4.363730428,12.21263913
1172,0,35,4.363730428,12.21263913
1173,1,33,4.363730428,12.21263913
1174,0,25,4.363730428,12.21263913
1175,1,33,4.363730428,12.21263913
1176,0,27,4.363730428,12.21263913
1177,1,28,4.363730428,12.21263913
1178,1,32,4.363730428,12.21263913
1179,1,38,4.363730428,12.21263913
1180,1,30,4.363730428,12.21263913
1181,0,28,4.363730428,12.21263913
1182,1,34,4.363730428,12.21263913
1183,1,29,4.363730428,12.21263913
1184,1,31,4.363730428,12.21263913
1185,1,31,4.363730428,12.21263913
1186,1,33,4.363730428,12.21263913
1187,0,32,4.40271396,12.18663301
1188,1,32,4.40271396,12.18663301
1189,0,27,4.40271396,12.18663301
1190,0,28,4.40271396,12.18663301
1191,0,33,4.40271396,12.18663301
1192,0,27,4.40271396,12.18663301
1193,0,34,4.40271396,12.18663301
1194,0,28,4.40271396,12.18663301
1195,1,36,4.40271396,12.18663301
1196,0,34,4.40271396,12.18663301
1197,0,28,4.40271396,12.18663301
1198,1,33,4.126824663,12.11444204
1199,0,31,4.126824663,12.11444204
1200,1,36,4.126824663,12.11444204
1201,1,36,4.126824663,12.11444204
1202,1,32,4.126824663,12.11444204
1203,0,27,4.30445795,12.11529989
1204,0,31,4.30445795,12.11529989
1205,1,34,4.30445795,12.11529989
1206,0,32,4.30445795,12.11529989
1207,1,25,4.232022844,11.98823634
1208,1,37,4.232022844,11.98823634
1209,1,31,4.232022844,11.98823634
1210,1,31,4.232022844,11.98823634
1211,0,28,4.232022844,11.98823634
1212,1,32,4.232022844,11.98823634
1213,0,36,4.232022844,11.98823634
1214,1,26,4.232022844,11.98823634
1215,1,29,4.232022844,11.98823634
1216,1,34,4.232022844,11.98823634
1217,1,28,4.443173102,11.77699731
1218,1,36,4.443173102,11.77699731
1219,1,36,4.443173102,11.77699731
1220,0,28,4.443173102,11.77699731
1221,1,32,4.030486362,12.49109795
1222,0,31,4.030486362,12.49109795
1223,1,30,4.030486362,12.49109795
1224,0,31,4.030486362,12.49109795
1225,1,28,4.030486362,12.49109795
1226,1,37,4.030486362,12.49109795
1227,1,36,4.030486362,12.49109795
1228,0,24,4.030486362,12.49109795
1229,1,38,4.030486362,12.49109795
1230,1,38,4.167197599,12.33126454
1231,1,34,4.167197599,12.33126454
1232,0,34,4.167197599,12.33126454
1233,0,30,4.167197599,12.33126454
1234,1,34,4.167197599,12.33126454
1235,1,33,4.167197599,12.33126454
1236,1,35,4.167197599,12.33126454
1237,1,31,4.167197599,12.33126454
1238,1,33,4.167197599,12.33126454
1239,0,27,4.167197599,12.33126454
1240,0,29,4.167197599,12.33126454
1241,1,28,4.167197599,12.33126454
1242,1,29,4.167197599,12.33126454
1243,1,36,3.952333672,12.27293621
1244,1,39,3.952333672,12.27293621
1245,1,33,3.952333672,12.27293621
1246,0,36,3.952333672,12.27293621
1247,0,31,3.952333672,12.27293621
1248,0,27,3.952333672,12.27293621
1249,0,28,3.952333672,12.27293621
1250,0,31,3.952333672,12.27293621
1251,1,32,3.952333672,12.27293621
1252,1,28,3.952333672,12.27293621
1253,1,30,3.952333672,12.27293621
1254,0,26,3.952333672,12.27293621
1255,0,24,3.952333672,12.27293621
1256,1,36,3.952333672,12.27293621
1257,1,36,3.952333672,12.27293621
1258,0,30,3.952333672,12.27293621
1259,0,36,3.952333672,12.27293621
1260,0,24,4.028560747,12.09184404
1261,1,33,4.028560747,12.09184404
1262,0,28,4.028560747,12.09184404
1263,1,30,4.028560747,12.09184404
1264,1,30,4.028560747,12.09184404
1265,1,28,4.028560747,12.09184404
1266,1,38,4.1148497,12.19695546
1267,0,26,4.111335173,11.96087556
1268,0,27,4.111335173,11.96087556
1269,0,36,4.140324911,11.82560558
1270,0,33,4.140324911,11.82560558
1271,1,34,4.140324911,11.82560558
1272,1,34,4.140324911,11.82560558
1273,0,28,4.140324911,11.82560558
1274,0,27,4.140324911,11.82560558
1275,1,36,4.140324911,11.82560558
1276,0,29,4.140324911,11.82560558
1277,0,33,4.140324911,11.82560558
1278,0,30,4.140324911,11.82560558
1279,0,29,4.140324911,11.82560558
1280,1,29,4.140324911,11.82560558
1281,0,35,4.140324911,11.82560558
1282,1,30,4.140324911,11.82560558
1283,1,35,4.053482895,11.64277715
1284,1,32,4.053482895,11.64277715
1285,0,30,4.053482895,11.64277715
1286,0,35,4.053482895,11.64277715
1287,1,30,4.053482895,11.64277715
1288,0,27,4.053482895,11.64277715
1289,0,26,4.053482895,11.64277715
1290,1,30,4.053482895,11.64277715
1291,0,28,3.997388532,11.5734088
1292,1,36,3.997388532,11.5734088
1293,0,31,3.997388532,11.5734088
1294,0,26,3.997388532,11.5734088
1295,0,32,3.997388532,11.5734088
1296,1,36,3.997388532,11.5734088
1297,1,36,3.997388532,11.5734088
1298,1,31,3.997388532,11.5734088
1299,1,31,3.997388532,11.5734088
1300,0,34,3.73273703,11.83948675
1301,0,32,3.73273703,11.83948675
1302,0,34,3.73273703,11.83948675
1303,1,36,3.73273703,11.83948675
1304,0,38,3.73273703,11.83948675
1305,0,27,3.73273703,11.83948675
1306,0,29,3.73273703,11.83948675
1307,0,35,3.724459602,11.98086892
1308,0,33,3.724459602,11.98086892
1309,0,29,3.724459602,11.98086892
1310,0,32,3.724459602,11.98086892
1311,0,28,3.802059038,11.6391389
1312,1,27,3.921112557,11.78239527
1313,1,39,3.921112557,11.78239527
1314,1,31,3.921112557,11.78239527
1315,1,37,3.921112557,11.78239527
1316,1,29,3.921112557,11.78239527
1317,1,27,3.921112557,11.78239527
1318,1,33,3.921112557,11.78239527
1319,1,27,3.921112557,11.78239527
1320,1,32,3.921112557,11.78239527
1321,1,35,3.921112557,11.78239527
1322,0,26,3.921112557,11.78239527
1323,1,39,3.921112557,11.78239527
1324,1,35,3.650567951,11.62352807
1325,1,36,3.650567951,11.62352807
1326,1,30,3.650567951,11.62352807
1327,1,30,3.650567951,11.62352807
1328,1,35,3.650567951,11.62352807
1329,1,31,3.650567951,11.62352807
1330,1,31,3.650567951,11.62352807
1331,1,32,3.650567951,11.62352807
1332,1,36,3.650567951,11.62352807
1333,1,38,3.650567951,11.62352807
1334,1,38,3.650567951,11.62352807
1335,1,37,3.650567951,11.62352807
1336,1,36,3.650567951,11.62352807
1337,1,35,3.650567951,11.62352807
1338,0,28,3.650567951,11.62352807
1339,0,32,4.038540655,11.52995712
1340,1,32,4.038540655,11.52995712
1341,0,30,4.038540655,11.52995712
1342,0,29,4.038540655,11.52995712
1343,0,37,4.038540655,11.52995712
1344,0,32,4.038540655,11.52995712
1345,0,32,4.038540655,11.52995712
1346,0,24,4.038540655,11.52995712
1347,0,30,4.038540655,11.52995712
1348,0,29,4.038540655,11.52995712
1349,0,29,4.038540655,11.52995712
1350,0,36,4.038540655,11.52995712
1351,0,28,4.038540655,11.52995712
1352,0,32,4.038540655,11.52995712
1353,1,33,4.038540655,11.52995712
1354,0,27,4.038540655,11.52995712
1355,1,39,4.038540655,11.52995712
1356,0,27,3.677220366,11.65126891
1357,1,31,3.677220366,11.65126891
1358,0,30,3.677220366,11.65126891
1359,1,34,3.677220366,11.65126891
1360,0,29,3.677220366,11.65126891
1361,0,28,3.677220366,11.65126891
1362,1,28,3.677220366,11.65126891
